name_Adhirasam,name_Aloo gobi,name_Aloo matar,name_Aloo methi,name_Aloo shimla mirch,name_Aloo tikki,name_Alu Pitika,name_Amti,name_Anarsa,name_Ariselu,name_Attu,name_Avial,name_Bajri no rotlo,name_Balu shahi,name_Bandar laddu,name_Basundi,name_Bebinca,name_Beef Fry,name_Bengena Pitika,name_Bhakri,name_Bhatura,name_Bhindi masala,name_Bilahi Maas,name_Biryani,name_Bisi bele bath,name_Black rice,name_Bombil fry,name_Boondi,name_Bora Sawul,name_Brown Rice,name_Butter chicken,name_Chak Hao Kheer,name_Chakali,name_Cham cham,name_Chana masala,name_Chapati,name_Cheera Doi,name_Chevdo,name_Chhena jalebi,name_Chhena kheeri,name_Chhena poda,name_Chicken Tikka,name_Chicken Tikka masala,name_Chicken Varuval,name_Chicken razala,name_Chikki,name_Chingri Bhape,name_Chingri malai curry,name_Chole bhature,name_Chorafali,name_Churma Ladoo,name_Coconut vadi,name_Copra paak,name_Currivepillai sadam ,name_Daal Dhokli,name_Daal baati churma,name_Daal puri,name_Dahi vada,name_Dal makhani ,name_Dal tadka,name_Dalithoy,name_Dharwad pedha,name_Dhokla,name_Dhondas,name_Doodhpak,name_Dosa,name_Double ka meetha,name_Dudhi halwa,name_Dum aloo,name_Fara,name_Farsi Puri,name_Gajar ka halwa,name_Galho,name_Gatta curry,name_Gavvalu,name_Gheela Pitha,name_Ghevar,name_Ghooghra,name_Goja,name_Gud papdi,name_Gulab jamun,name_Halvasan,name_Hando Guri,name_Handwo,name_Haq Maas,name_Idiappam,name_Idli,name_Imarti,name_Jalebi,name_Jeera Aloo,name_Kaara kozhambu,name_Kabiraji,name_Kachori,name_Kadai paneer,name_Kadhi pakoda,name_Kajjikaya,name_Kaju katli,name_Kakinada khaja,name_Kalakand,name_Kanji,name_Kansar,name_Karela bharta,name_Keerai kootu,name_Keerai masiyal,name_Keerai poriyal,name_Keerai sadam,name_Keri no ras,name_Khakhra,name_Khaman,name_Khandvi,name_Khar,name_Kheer,name_Kheer sagar,name_Khichdi,name_Khichu,name_Khorisa,name_Kofta,name_Koldil Chicken,name_Koldil Duck,name_Kolim Jawla,name_Kombdi vade,name_Konir Dom,name_Kootu,name_Kos kootu,name_Koshambri,name_Koshimbir,name_Kothamali sadam,name_Kulfi falooda,name_Kumol Sawul,name_Kutchi dabeli,name_Kuzhakkattai,name_Kuzhambu,name_Kuzhi paniyaram,name_Laapsi,name_Laddu,name_Lassi,name_Lauki ke kofte,name_Lauki ki subji,name_Ledikeni,name_Lilva Kachori,name_Litti chokha,name_Luchi,name_Lyangcha,name_Maach Jhol,name_Mag Dhokli,name_Mahim halwa,name_Makki di roti sarson da saag,name_Malapua,name_Masala Dosa,name_Masor Koni,name_Masor tenga,name_Mawa Bati,name_Methi na Gota,name_Mihidana,name_Mishti Chholar Dal,name_Misi roti,name_Misti doi,name_Modak,name_Mohanthal,name_Mushroom do pyaza,name_Mushroom matar,name_Muthiya,name_Mysore pak,name_Naan,name_Namakpara,name_Nankhatai,name_Navrattan korma,name_Obbattu holige,name_Pachadi,name_Pakhala,name_Palak paneer,name_Palathalikalu,name_Paneer butter masala,name_Paneer tikka masala,name_Pani Pitha,name_Pani puri,name_Paniyaram,name_Pantua,name_Papad,name_Papadum,name_Paratha,name_Paravannam,name_Paruppu sadam,name_Patra,name_Pattor,name_Pav Bhaji,name_Payasam,name_Payokh,name_Pesarattu,name_Petha,name_Phirni,name_Pinaca,name_Pindi chana,name_Pithe,name_Poha,name_Pongal,name_Poornalu,name_Pootharekulu,name_Poriyal,name_Pork Bharta,name_Prawn malai curry,name_Puli sadam,name_Puri Bhaji,name_Puttu,name_Qubani ka meetha,name_Rabri,name_Rajma chaval,name_Ras malai,name_Rasabali,name_Rasam,name_Rasgulla,name_Red Rice,name_Rongi,name_Saath,name_Sabudana Khichadi,name_Sambar,name_Samosa,name_Sandesh,name_Sandige,name_Sattu ki roti,name_Sev khamani,name_Sev tameta,name_Sevai,name_Shahi paneer,name_Shahi tukra,name_Shankarpali,name_Sheer korma,name_Sheera,name_Shrikhand,name_Shufta,name_Shukto,name_Singori,name_Sohan halwa,name_Sohan papdi,name_Sukhdi,name_Surnoli,name_Sutar feni,name_Tandoori Chicken,name_Tandoori Fish Tikka,name_Thalipeeth,name_Thayir sadam,name_Theeyal,name_Thepla,name_Til Pitha,name_Turiya Patra Vatana sabji,name_Undhiyu,name_Unni Appam,name_Upma,name_Uttapam,name_Vada,name_Veg Kolhapuri,name_Vegetable jalfrezi,name_Vindaloo,name_Zunka,"ingredients_Aloo, tomatoes, mustard oil, bay leaf, cinnamon stick","ingredients_Aloo, urad dal, mustard, ginger, curry leaves","ingredients_Amaranth leaves, split urad dal, mustard seeds, grated coconut, red chili","ingredients_Apricots, sugar syrup","ingredients_Arbi ke patte, sesame seeds, gur, bengal gram flour, imli","ingredients_Arhar dal, coconut oil, curry leaves, mustard seeds, red chilli","ingredients_Arhar dal, sambar powder, tomato, curry leaves, fennel seeds","ingredients_Baby corn, french beans, garam masala, ginger, carrot","ingredients_Baby potatoes, garam masala, cashew nuts, kasuri methi, tomatoes","ingredients_Baingan, fish, coconut oil, fresh coconut, ginger","ingredients_Baking soda, clarified butter, oil, all purpose flour","ingredients_Banana flower, chicken, green chili, mustard oil, lemon juice","ingredients_Basmati rice, rose water, sugar, clarified butter, cardamom pods","ingredients_Beaten rice flakes, potato, curry leaves, green chilies, lemon juice","ingredients_Beef, coconut, garam masala, curry leaves, green chilies, chili powder","ingredients_Besan flour, semolina, mung bean, jaggery, coconut, skimmed milk powder, sugar, ghee","ingredients_Besan flour, sugar, ghee","ingredients_Besan, garam masala powder, gram flour, ginger, curry leaves","ingredients_Besan, jaggery, cardamom powder, ghee, cashews and raisins, jaggery syrup, sugar","ingredients_Biryani masala, mixed vegetables, yellow moong daal, whole red, mustard seeds","ingredients_Bitter gourd, fennel, garam masala powder, chili powder, amchur powder","ingredients_Black lentils, rice","ingredients_Boiled pork, onions, chillies, ginger and garlic","ingredients_Bombay duck, malvani masala, rice flour, bombay rava, green chilies","ingredients_Bottle gourd, chana dal, cabbage, urad dal, toor dal","ingredients_Bottle gourd, coconut oil, garam masala, ginger, green chillies","ingredients_Bottle gourd, garam masala powder, gram flour, ginger, chillies","ingredients_Bottle gourd, green, raisins, sugar, clarified butter","ingredients_Bottle gourd, whole wheat flour, rava, sesame seeds, bengal gram flour","ingredients_Brinjal, onions, salt, sesame seeds, coriander","ingredients_Brown rice flour, sugar, grated coconut","ingredients_Brown rice, fennel seeds, grated coconut, black pepper, ginger powder","ingredients_Brown rice, soy sauce, olive oil","ingredients_Canned coconut milk, frozen green peas, wild mushrooms, garam masala, tomatoes","ingredients_Carrot, yellow mustard, red chilli, black salt","ingredients_Carrots, milk, sugar, ghee, cashews, raisins","ingredients_Cashews, ghee, cardamom, sugar","ingredients_Cauliflower, potato, garam masala, turmeric, curry leaves","ingredients_Chana dal, fresh coconut, ginger, cinnamon, raisins","ingredients_Chana dal, jaggery","ingredients_Chana dal, urad dal, beans, coconut, mustard","ingredients_Chana dal, urad dal, fresh coconut, sesame seeds, curry leaves","ingredients_Chana dal, urad dal, ginger, curry leaves, sugar","ingredients_Chana dal, urad dal, gooseberry, raw rice, curry leaves","ingredients_Chana dal, urad dal, potato, beans, peas","ingredients_Chana dal, urad dal, potatoes, idli rice, thick poha","ingredients_Chana dal, urad dal, thick poha, tomato, butter","ingredients_Chana dal, urad dal, whole urad dal, blend rice, rock salt","ingredients_Chana dal, whole wheat flour, arhar dal, white urad dal, garam masala powder","ingredients_Chenna, condensed milk, sugar, saffron, cardamom","ingredients_Chenna, sweetened milk","ingredients_Chhena, reduced milk, pistachio","ingredients_Chhena, sugar, cardamom","ingredients_Chhena, sugar, ghee","ingredients_Chhena, sugar, ghee, flour","ingredients_Chhena, sugar, milk","ingredients_Chicken thighs, basmati rice, star anise, sweet, green chillies","ingredients_Chicken, coconut oil, wine vinegar, ginger, green, cinnamon","ingredients_Chicken, dahi, sesame seeds, garam masala powder, cashew nuts, saffron","ingredients_Chicken, greek yogurt, cream, garam masala powder, cashew nuts, butter","ingredients_Chicken, whole wheat bread, rice flour, garam masala powder, whole egg","ingredients_Chickpea flour, biryani masala powder, yogurt, fish fillets, green bell pepper","ingredients_Chickpea flour, methi leaves, jowar flour, wheat flour","ingredients_Chickpeas, tomato paste, garam masala, ginger, red onion, avocado oil","ingredients_Chole, bhatura, garam masala, bay leaf, cinnamon stick","ingredients_Chole, rava, yogurt, plain flour, baking soda","ingredients_Cinnamon, jaggery, clarified butter, dry roasted","ingredients_Citric acid, fry, raisins, sugar, chana daal","ingredients_Coconut milk, egg yolks, clarified butter, all purpose flour","ingredients_Coconut milk, lobster, fresh green chilli, ginger, red onion","ingredients_Coconut milk, prawns, garlic, turmeric, sugar","ingredients_Coconut oil, cucumber, curd, curry leaves, mustard seeds","ingredients_Coconut, prawns, curd, mustard seed, green chili","ingredients_Coconut, whole red beans, masala, sesame oil, tamarind","ingredients_Condensed milk, mawa, desiccated coconut, almonds, cashews","ingredients_Condensed milk, nestle cream, coconut ice, red food coloring, desiccated coconut","ingredients_Condensed milk, sugar, spices, nuts","ingredients_Corn flour, ghee, dry fruits","ingredients_Cottage cheese, bell peppers, gravy, garam masala, cashew nuts","ingredients_Cottage cheese, dry dates, dried rose petals, pistachio, badam","ingredients_Cottage cheese, malai, garam masala, ginger, tomato","ingredients_Cottage cheese, palak, cream, garam masala, butter","ingredients_Cucumber, carrot, tomatoes, cilantro","ingredients_Cucumber, rava","ingredients_Curd, cooked rice, curry leaves, dry chilli","ingredients_Curd, sugar, saffron, cardamom","ingredients_Dry fruits, semolina, all purpose flour","ingredients_Fennel, tea bags, tomato, kasuri methi, cinnamon","ingredients_Fermented bamboo shoot, potato, ginger, green, mustard oil","ingredients_Firm white pumpkin, sugar, kitchen lime, alum powder","ingredients_Fish fillet, besan, lemon, mint, ginger","ingredients_Fish roe, pumpkin flowers, mustard oil, turmeric, tomato","ingredients_Fish, potol, tomato, chillies, ginger, garlic","ingredients_Flour, cream, sugar, saffron, lemon juice, coconut flakes","ingredients_Flour, fried milk power, sugar syrup","ingredients_Flour, ghee, kewra, milk, clarified butter, sugar, almonds, pistachio, saffron, green cardamom","ingredients_Forbidden black rice, chicken, olive oil, slivered almonds, garlic powder","ingredients_Garam masala powder, tomato, kasuri methi, cinnamon, mustard oil","ingredients_Glutinous rice, black sesame seeds, gur","ingredients_Gobi, potato, beans, khus khus, coconut","ingredients_Gram flour, ghee, sugar","ingredients_Gram flour, ghee, sugar, milk, cardamom","ingredients_Gram flour, mustard, garlic, turmeric, red chilli","ingredients_Greek yogurt, garam masala, kasuri methi, marinade, mustard oil","ingredients_Green beans, bitter gourd, ridge gourd, banana, brinjal","ingredients_Green beans, potatoes, khus khus, low fat, garam masala powder","ingredients_Green chili paste, white sesame seeds, gram flour, curry leaves, green chili","ingredients_Green chilies, lemon juice, chili powder, boiled potatoes","ingredients_Green garlic chutney, fresh green peas, ginger, lemon juice, plain flour","ingredients_Green moong beans, rice flour","ingredients_Greens, tomato, mustard seeds, fenugreek seeds","ingredients_Jaggery, raisins","ingredients_Jowar flour, sesame seeds","ingredients_Kala chana, mashed potato, boondi, sev, lemon","ingredients_Kala masala, arhar dal, curry leaves, mustard seeds, hot water","ingredients_Khaman, pomegranate, sev, powdered sugar, garlic","ingredients_Khoa, coconut, molu leaf","ingredients_Ladies finger, garam masala, kasuri methi, tomatoes, chili powder","ingredients_Lamb, garam masala powder, curd, turmeric, bay leaf","ingredients_Lentils, black pepper, vegetable oil","ingredients_Loaf bread, milk","ingredients_Maida flour, turmeric, coconut, chickpeas, jaggery, ghee, cardamom","ingredients_Maida flour, yogurt, oil, sugar","ingredients_Maida, corn flour, baking soda, vinegar, curd, water, turmeric, saffron, cardamom","ingredients_Maida, sugar, ghee","ingredients_Maida, vegetable oil","ingredients_Mango, sugar","ingredients_Meat curry powder, chicken chunks, ginger, tomato, cinnamon","ingredients_Milk powder, dry fruits, arrowroot powder, all purpose flour","ingredients_Milk powder, plain flour, baking powder, ghee, milk, sugar, water, rose water","ingredients_Milk, Sugar, Dharwadi buffalo milk","ingredients_Milk, cottage cheese, sugar","ingredients_Milk, jaggery","ingredients_Milk, rice, sugar, dried fruits","ingredients_Milk, rice, sugar, dry fruits","ingredients_Milk, sugar, saffron, cardamom","ingredients_Moong beans, jaggery, red chillies, oil, salt","ingredients_Moong dal, chana dal, cabbage, tamarind, curry leaves","ingredients_Moong dal, chana dal, spinach, urad dal, coconut oil","ingredients_Moong dal, cucumber, curry leaves, green chili, lemon juice","ingredients_Moong dal, garam masala powder, garlic, green chilli, all purpose flour","ingredients_Moong dal, green peas, ginger, tomato, green chili","ingredients_Moong dal, masoor dal, chana dal, wheat flour, almond","ingredients_Moong dal, rava, garam masala, dough, fennel seeds","ingredients_Mushroom, malai, garam masala, ginger, capsicum","ingredients_Naan bread, tomato sauce, skinless chicken breasts, heavy cream, garam masala","ingredients_Palak, makki atta, mustard green, garam masala, ginger","ingredients_Paneer, greek yogurt, tandoori masala, cream, bell pepper","ingredients_Paneer, potato, cream, corn flour, garam masala","ingredients_Paneer, whipping cream, garam masala, cashew nuts, butter","ingredients_Pav bhaji masala, gobi, potatoes, green peas, dinner rolls","ingredients_Pav, aloo, peanut, pomegranate, star anise","ingredients_Peanuts, jaggery","ingredients_Pearl onions, urad dal, drumsticks, tomato, curry leaves","ingredients_Pigeon peas, eggplant, drumsticks, sambar powder, tamarind","ingredients_Pigeon peas, garam masala, ginger, red onion, kasuri methi","ingredients_Potato, fenugreek leaves, chillies, salt, oil","ingredients_Potato, peas, chillies, ginger, garam masala, garlic","ingredients_Potato, shimla mirch, garam masala, amchur powder, salt","ingredients_Potatoes, garam masala, tomatoes, mustard oil, bay leaf","ingredients_Potatoes, green peas, garam masala, ginger, dough","ingredients_Potatoes, mustard oil, fish, green chillies","ingredients_Rava, coconut, gram flour, mustard, sesame","ingredients_Rava, gram flour, lemon juice, turmeric, fenugreek leaves","ingredients_Raw banana, elephant foot yam, long beans, tindora, urad dal","ingredients_Raw papaya, panch phoran masala, nigella seeds, mustard oil, fennel seeds","ingredients_Raw peanuts, sabudana, lemon, avocado oil, curry leaves, green chili","ingredients_Raw rice,  jaggery, milk","ingredients_Red kidney beans, garam masala powder, ginger, tomato, mustard oil","ingredients_Red kidney beans, urad dal, cream, garam masala, chili powder","ingredients_Red pepper, red onion, butter, watercress, olive oil","ingredients_Refined flour, besan, ghee, powdered sugar, yoghurt, green cardamom","ingredients_Rice flakes, yogurt, raw rice, jaggery, grated coconut","ingredients_Rice flour, banana, jaggery, coconut","ingredients_Rice flour, coconut, jaggery ","ingredients_Rice flour, hot water, grated coconut","ingredients_Rice flour, jaggery, coconut","ingredients_Rice flour, jaggery, ghee","ingredients_Rice flour, jaggery, ghee, vegetable oil, elachi","ingredients_Rice flour, jaggery, khus-khus seeds","ingredients_Rice flour, milk","ingredients_Rice flour, mutton, banana, gram flour, olive oil, baking powder","ingredients_Rice flour, potato, bread crumbs, garam masala, salt","ingredients_Rice flour, powdered sugar, ghee","ingredients_Rice flour, sesame seeds, baking soda, peanut oil","ingredients_Rice flour, sesame, plain flour, turmeric, red chilli","ingredients_Rice flour, sugar, salt, ghee, semolina","ingredients_Rice flour, urad dal, wheat flour, gram flour, turmeric","ingredients_Rice flour, wheat flour","ingredients_Rice, axone, salt, water, chillies, pork","ingredients_Rice, cashew nuts, milk, raisins, sugar","ingredients_Rice, eggs, carrot, beetroot","ingredients_Rice, jaggery, cashews, ghee","ingredients_Rice, mango, curd","ingredients_Rice, milk, sugar, cardamom","ingredients_Rice, sugar, nuts","ingredients_Ridge gourd, baking soda, sugar, grated coconut, peas","ingredients_Ridge gourd, fish, lemon, tomatoes, mustard oil","ingredients_Rose syrup, falooda sev, mixed nuts, saffron, sugar","ingredients_Rose water, milk, white bread slices, saffron, almonds","ingredients_Rose water, pistachio, badam, bengal gram flour, saffron","ingredients_Sattu, atta, dough, filling, mustard oil","ingredients_Semolina, clarified butter, oil, white flour, black pepper","ingredients_Semolina, ghee, nuts, milk","ingredients_Semolina, sugar","ingredients_Sesame oil, drumstick, tamarind paste, sambar powder, tomato","ingredients_Sesame oil, raw rice, jaggery, grated coconut","ingredients_Sev, ginger, tomato, sugar","ingredients_Sevai, parboiled rice, steamer","ingredients_Split pigeon peas, chana dal, urad dal, green peas, french beans","ingredients_Split urad dal, urad dal, idli rice, thick poha, rock salt","ingredients_Sticky rice, rice flour, jaggery, orange rind","ingredients_Sugar syrup, lentil flour","ingredients_Sugar, chenna cheese","ingredients_Sugar, ghee, maida flour, semolina","ingredients_Sugar, milk, nuts","ingredients_Sweet potato, surti papdi, baby potatoes, valor papdi, green peas","ingredients_Tea leaves, white sesame seeds, dry coconut, soaked rice","ingredients_Thin rice flakes, black sesame seeds, curry leaves","ingredients_Tomato, curry leaves, garlic, mustard seeds, hot water","ingredients_Urad dal, bengal gram flour, dried mango, baking soda, black salt","ingredients_Urad dal, bhuna chana, garam masala, dates, tamarind","ingredients_Urad dal, curd, sesame oil, ginger, curry leaves, mustard seeds","ingredients_Urad dal, curry leaves, sugar, mustard seeds, spinach","ingredients_Urad dal, ginger, curry leaves, green chilies, black pepper","ingredients_Urad dal, lemon, tamarind, cooked rice, curry leaves","ingredients_Urad dal, potatoes, wheat flour, sooji","ingredients_Urad dal, sev, lemon juice, chopped tomatoes","ingredients_Vermicelli pudding, milk","ingredients_Wheat flour, baking soda, all purpose flour, black pepper, sunflower oil","ingredients_Wheat flour, butter, potato, coriander","ingredients_Wheat flour, cashews, rapeseed oil","ingredients_Wheat flour, jaggery, clarified butter, sliced almonds","ingredients_Wheat flour, pearl millet flour, hot water","ingredients_Wheat flour, roasted gram flour, tomato, nigella seeds, chilli","ingredients_Wheat flour, sugar","ingredients_Whole wheat flour, arhar dal, ginger, kala jeera, green chilli","ingredients_Whole wheat flour, chickpea flour, green chilies","ingredients_Whole wheat flour, dal, kokum, gur, bengal gram flour","ingredients_Whole wheat flour, gur, clarified butter","ingredients_Whole wheat flour, honey, butter, garlic","ingredients_Whole wheat flour, khus khus, sesame seeds, dry coconut, gur","ingredients_Whole wheat flour, low fat, bengal gram flour","ingredients_Whole wheat flour, olive oil, hot water, all purpose flour","ingredients_Whole wheat flour, rice flour, pearl millet flour, sorghum flour, sesame seeds","ingredients_Whole wheat rava, chia seed, lemon, edible gum, litre milk","ingredients_Yoghurt, refined flour, ghee, fennel seeds","ingredients_Yogurt, besan, sauce, garam masala powder, gram flour","ingredients_Yogurt, fresh coconut, sesame seeds, semolina, gram flour","ingredients_Yogurt, ginger, curry leaves, baking soda, green chilli","ingredients_Yogurt, milk, nuts, sugar",diet_non vegetarian,diet_vegetarian,course_dessert,course_main course,course_snack,course_starter,state_Andhra Pradesh,state_Assam,state_Bihar,state_Chhattisgarh,state_Goa,state_Gujarat,state_Haryana,state_Jammu & Kashmir,state_Karnataka,state_Kerala,state_Madhya Pradesh,state_Maharashtra,state_Manipur,state_NCT of Delhi,state_Nagaland,state_Odisha,state_Punjab,state_Rajasthan,state_Tamil Nadu,state_Telangana,state_Tripura,state_Uttar Pradesh,state_Uttarakhand,state_West Bengal,state_unknown,region_Central,region_East,region_North,region_North East,region_South,region_West,region_unknown,prep_time,cook_time,flavour_profile
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,25.0,4
